"Year","Title","Sex","Age_Class","Strength","Degree","Betweenness","Eigenvector"
"1994","385","FemaleJ","Adult",4,4,0,0
"1990","386","FemaleJ","Adult",3,4,0,0.00515985614792316
"1990","389","FemaleJ","Adult",4.05,8,0.0115134394795412,0.0292655448284291
"1989","39",NA,"Adult",3.3,7,0.0191636525160226,0.227772213883943
"1990","390","FemaleJ","Juvenile",3.23333333333333,6,0,0.0479962972517598
"1994","390","FemaleJ","Adult",5.06666666666667,6,0,0.360353777978396
"1995","390","FemaleJ","Adult",5,5,0.00208333333333333,0.933968943717099
"1990","391",NA,"Adult",1,1,0,3.66678147084147e-17
"1990","394",NA,"Juvenile",1,1,0,4.29599805826753e-17
"1990","395",NA,"Adult",1,1,0,3.29796424019158e-17
"1990","399","FemaleJ","Adult",3.63333333333333,7,0,0.0530842622029253
"1989","40",NA,"Adult",2.23333333333333,4,0,0.210002291552677
"1990","40",NA,"Adult",2.98571428571429,5,0,0.0156489056919525
"1990","405",NA,"Adult",0.5,1,0,0.00443901074417425
"1990","406","FemaleJ","Adult",6.27619047619048,14,0.00643725389488101,0.4356338269831
"1990","407","FemaleJ","Adult",4.16666666666667,7,0,0.310256630368835
"1995","407","FemaleJ","Adult",4,4,0,0
"1996","407","FemaleJ","Adult",1,1,0,0
"1990","409","FemaleJ","Adult",3.56666666666667,7,0,0.296060618718649
"1993","409","FemaleJ","Adult",3.5,4,0.0377358490566038,0.032667910161689
"1996","409","FemaleJ","Adult",1.89047619047619,6,0.0118598382749326,0.0531728231604246
"1997","409","FemaleJ","Adult",4.05952380952381,12,0.059165929855585,0.189043188912443
"1998","409","FemaleJ","Adult",4.10502079619727,15,0.124089635854342,0.287171415893165
"2002","409","FemaleJ","Adult",8.13333333333333,17,0.0960918640307953,0.0149241822306914
"2011","409","FemaleJ","Adult",3.83730158730159,12,0,0.00227892180014521
"2016","409","FemaleJ","Adult",9.95,28,0,0.179506031071164
"2019","409","FemaleJ","Adult",7.63333333333333,12,0.000318979266347687,0.00116022917625875
"2021","409","FemaleJ","Adult",7.81349206349206,18,0.000413223140495868,0.454593079333827
"2023","409","FemaleJ","Adult",6.53340548340548,25,0.0720960464090413,0.0901631952331137
"1989","41",NA,"Adult",5.8,10,0.000571102227298686,0.685295330131948
"2006","4103","Male","Adult",3.26666666666667,5,0.00229885057471264,0.149911384941481
"2007","4103","Male","Adult",3,3,0,0
"2010","4103","Male","Adult",2.91904761904762,7,0.000666000666000666,0.0891204407310758
"2011","4103","Male","Adult",4.95981240981241,18,0.00836419559349696,0.00503883787130521
"2013","4103","Male","Adult",1.45238095238095,5,0,0.162415292591258
"2015","4103","Male","Adult",0.5,1,0,0.0447258763139705
"2016","4103","Male","Adult",9.65396825396825,27,0.000241852590845879,0.0862137298188305
"2017","4103","Male","Adult",12,12,0.0240229885057471,0.801033052485996
"2019","4103","Male","Adult",6.17142857142857,12,0.00106788710907704,0.00904161696577095
"2021","4103","Male","Adult",1,2,0,0.0584190703594128
"2007","4104","Male","Adult",1,1,0,0
"2015","4104","Male","Adult",8.11349206349206,20,0.00961948849272793,0.309043584802783
"2016","4104","Male","Adult",5.22380952380952,14,0.0134228187919463,0.0649900700232807
"2019","4104","Male","Adult",9.83333333333333,14,0,0.00253510298461335
"2007","4107",NA,"Adult",2,2,0,0
"2007","4108",NA,"Adult",2,2,0,0
"2007","4111",NA,"Adult",7,7,0.115873015873016,1
"2007","4113","FemaleJ","Adult",4,4,0.00317460317460317,0.787901372715461
"2010","4113","FemaleJ","Adult",4.5,5,0.000222000222000222,0.00574614786651703
"2015","4113","FemaleJ","Adult",11.6047619047619,27,0.000147739584359303,0.787967450376691
"2016","4113","FemaleJ","Adult",16.1444444444444,44,0,0.683784799172028
"2007","4114","FemaleJ","Adult",3,3,0,0.637327957581773
"2010","4114","FemaleJ","Adult",11.5714285714286,22,0.0120990120990121,0.849942089655284
"2011","4114","FemaleJ","Adult",4.78253968253968,16,0.00267821647521604,0.00676309926673206
"2007","4116",NA,"Adult",5,5,0.0111111111111111,0.909699164236663
"2007","4117","FemaleJ","Adult",4,4,0.00317460317460317,0.787901372715462
"2010","4117","FemaleJ","Adult",4.9,10,0.000666000666000666,0.415282156963868
"2011","4117","FemaleJ","Adult",4.82784992784993,16,8.36942648505011e-05,0.00721686304365717
"2016","4117","FemaleJ","Adult",3,3,0,0.00246360886753013
"2007","4118","FemaleJ","Adult",3,3,0,0.637327957581773
"2010","4118","FemaleJ","Adult",6.23333333333333,8,0.101121101121101,0.0177330051709371
"2007","4119",NA,"Adult",1,1,0,0.236257351246622
"2007","4120",NA,NA,1,1,0,0.236257351246622
"1990","413","Male","Adult",4.71904761904762,11,0.0100796096558808,0.368805080255484
"1996","413","Male","Adult",4.53809523809524,9,0,0.322149018514752
"1997","413","Male","Adult",5.56666666666667,10,0.0636604774535809,0.103372321290548
"1998","413","Male","Adult",6.41939151319956,24,0.219677871148459,0.474200582898723
"1999","413","Male","Adult",5.59583194583195,16,0.0711345029239766,0.138973394191033
"2002","413","Male","Adult",4.13333333333333,9,0.0458406733215894,0.184087560037948
"1990","418","FemaleJ","Adult",3.57142857142857,9,0,0.23511620786299
"1991","418","FemaleJ","Adult",1,1,NA,1
"1993","418","FemaleJ","Adult",1,1,0,0.00514240502577374
"1989","42",NA,"Adult",0.285714285714286,1,0,0.00283609901096261
"1990","420","FemaleJ","Adult",5.05,11,0,0.542503481850659
"2008","4200",NA,"Adult",1,1,0,0
"2008","4201",NA,"Adult",1,1,0,0
"2008","4203","FemaleJ","Adult",1,1,0,0
"2010","4203","FemaleJ","Adult",5.05,15,0.00715950715950716,0.142761377152551
"2011","4203","FemaleJ","Adult",28.2857142857143,45,0.00955848739101517,0.923397520439663
"2015","4203","FemaleJ","Adult",9.08571428571429,13,0,0.742755636868955
"2016","4203","FemaleJ","Adult",4.16666666666667,5,0,0.00094761976933395
"2019","4203","FemaleJ","Adult",8.30238095238095,19,0.283905415713196,0.121688036980504
"2023","4203","FemaleJ","Adult",3.36666666666667,7,0,0.0206256283130063
"2008","4206","FemaleJ","Adult",3,3,0,1
"2010","4206","FemaleJ","Adult",11.2603174603175,27,0.0617826617826618,0.794638788124193
"2011","4206","FemaleJ","Adult",4.17950937950938,15,0.00481765112045697,0.00110579511111559
"2008","4207","FemaleJ","Adult",3,3,0,1
"2008","4208",NA,NA,3,3,0,1
"1990","425",NA,"Adult",4.68571428571429,10,0,0.432269605379625
"1990","427",NA,"Adult",7.56269841269841,17,0.0317154596815614,0.679897517569608
"1996","427",NA,"Adult",0.285714285714286,1,0,0.0131288509458859
"1988","43",NA,NA,2,2,0,1
"1989","43",NA,"Adult",1,2,0,0.0663678431306257
"1990","43",NA,"Adult",0.666666666666667,1,0,0.0398526013830398
"1990","432",NA,"Adult",9.45238095238095,20,0,0.886969125815625
"1993","432",NA,"Adult",4.18571428571429,9,0.33200290275762,0.0230216144253293
"1990","433",NA,"Adult",6.33333333333333,13,0,0.670623997263213
"1993","433",NA,"Adult",3.5,4,0,0.0041127935714486
"1990","435",NA,"Juvenile",7.86904761904762,17,0.00660203732237631,0.663831158144019
"1990","436",NA,"Adult",4.37142857142857,10,0.0038221195000856,0.188438796817541
"1990","437","FemaleJ","Juvenile",6.3,11,0,0.70185028273029
"1990","440","FemaleJ","Adult",4.24285714285714,12,0.014894709809964,0.12222529701
"1990","448",NA,"Adult",3.9,7,0,0.455564519001457
"1990","449",NA,"Juvenile",4.38571428571429,9,0.000663413799007019,0.428144954089216
"1989","45","Male","Adult",3.7,7,0.00761469636398249,0.288134839197897
"1990","45","Male","Adult",6.85007215007215,24,0.0923643211778805,0.437445899708825
"1993","45","Male","Adult",3.5,6,0,0.0812566041521357
"1994","45","Male","Adult",13.7333333333333,15,0,1
"1996","45","Male","Adult",3.12626262626263,14,0.169751422581611,0.00610521310001783
"1997","45","Male","Adult",6.73414918414918,25,0.351164161508989,0.160343945833144
"1998","45","Male","Adult",7.06833788846173,32,0.225186741363212,0.599025784086964
"1999","45","Male","Adult",6.21315351315351,21,0.0237426900584795,0.264605723853052
"2001","45","Male","Adult",1,1,0,0
"2002","45","Male","Adult",12.1666666666667,13,0.00485417889998043,0.00373755818897026
"2003","45","Male","Adult",4.32380952380952,9,0.155241935483871,0.129043937269701
"2010","45","Male","Adult",4,4,0,0.00564820318461568
"2011","45","Male","Adult",2.73809523809524,7,0.00181511936894524,0.00495926645982963
"2013","45","Male","Adult",4.06904761904762,9,0.0389799635701275,0.389551717387333
"2015","45","Male","Adult",9.08571428571429,13,0,0.742755636868955
"2016","45","Male","Adult",9.86962481962482,32,0.0384992302777538,0.128313715543997
"2019","45","Male","Adult",3.41904761904762,8,0,0.00201450626585164
"1990","450",NA,"Juvenile",1.5,2,0,0.0660562241686491
"2009","4513","FemaleJ","Adult",1,1,NA,1
"2010","4513","FemaleJ","Adult",5.5047619047619,11,0.0492840492840493,0.202709862807799
"2011","4513","FemaleJ","Adult",3.00714285714286,11,0.00188312095913628,0.00024484619383317
"2013","4513","FemaleJ","Adult",4.02698412698413,13,0.206648451730419,0.392514736778206
"2015","4513","FemaleJ","Adult",14.65,37,0.0111132998456942,0.662929474114423
"2016","4513","FemaleJ","Adult",5.5,8,0,0.0783532023187296
"2021","4513","FemaleJ","Adult",1.47142857142857,4,0,0.176896585244243
"2023","4513","FemaleJ","Adult",4.72619047619048,16,0.0100490902773157,0.0176992886346026
"2009","4514","FemaleJ","Adult",1,1,NA,1
"2010","4514","FemaleJ","Adult",2.95238095238095,5,0.00133200133200133,0.0875620088851261
"2011","4514","FemaleJ","Adult",6.94062049062049,18,0.00125541397275752,0.000695669496813542
"1990","452","Male","Adult",4.46666666666667,8,0,0.542261170855002
"1990","453",NA,"Adult",1.66666666666667,3,0,0.21158736651763
"1989","46",NA,"Adult",6.45555555555556,13,0.061298305730059,0.484442907672011
"1990","46",NA,"Adult",0.666666666666667,1,0,0.000506085421261836
"1990","461",NA,"Adult",2,2,0,5.34154082064217e-17
"1990","462","FemaleJ","Adult",3.01363636363636,7,0,0.0973251694715427
"1990","464",NA,"Adult",2,2,0,5.12922158554655e-17
"1990","465",NA,"Adult",2,2,0,5.96444340076748e-17
"1990","466",NA,"Juvenile",4,4,6.42013353877761e-05,0
"1996","466",NA,"Adult",5.82539682539682,14,0.000359389038634322,0.233235350430307
"1990","467",NA,"Adult",3,3,0,0
"1990","468",NA,"Adult",3,3,0,0
"1989","47","FemaleJ","Adult",7.23333333333333,17,0.0622184148740402,0.373179803178331
"1990","47","FemaleJ","Adult",4.84531024531025,14,0.0312285995548707,0.0797149955731088
"1990","470",NA,"Adult",2,2,0,0
"1990","473",NA,"Adult",4,4,6.42013353877761e-05,0
"1990","477","FemaleJ","Adult",2.5,3,0.0100796096558808,0.0675841702326505
"1990","478",NA,"Adult",1,1,0,0.0109545874241463
"1990","479",NA,"Adult",2.4,5,0,0.150822863865785
"1990","480","Male","Adult",3.5,4,0.0298536209553159,0.0489374000523157
"1996","480","Male","Adult",2.33333333333333,3,0,0.0162583885830303
"1997","480","Male","Adult",2.22222222222222,4,0,0.0553284159163555
"1998","480","Male","Adult",0.631818181818182,3,0,0.0671946677920219
"1999","480","Male","Adult",4.38809523809524,15,0.00210526315789474,0.13155135827722
"2001","480","Male","Adult",5.66666666666667,9,0.0754185927067283,0.274087335936915
"2002","480","Male","Adult",5.5,8,0,0.0584192773720307
"2003","480","Male","Adult",7.33333333333333,8,0.00434427803379416,0.836460827647015
"2010","480","Male","Adult",3.73333333333333,6,0,0.167525114029431
"2011","480","Male","Adult",6.28657453657454,20,0.0168685790806185,0.0070259060252598
"2013","480","Male","Adult",1.6,4,0.000546448087431694,0.202769338532337
"1990","483",NA,"Adult",3,3,0.0100796096558808,0.00972909443088363
"1990","484","FemaleJ","Adult",2,2,0,0.00950913861148397
"1990","488",NA,"Adult",1.50793650793651,5,0,0.134674476994925
"1989","49",NA,"Juvenile",2.63333333333333,5,0.0273177232057872,0.116878532442972
"1990","494","Male","Adult",1.81666666666667,4,0.0109463276836158,0.0246493937300915
"1990","496","Male","Adult",6.08571428571429,10,0,0.120874377907048
"1990","498",NA,"Adult",4.16666666666667,6,0,0.0493497421272528
"1989","5",NA,"Adult",2.36507936507937,9,0.112702492000036,0.0527886826621691
"1990","5",NA,"Adult",2.98571428571429,5,0,0.0156489056919525
"1993","5",NA,"Adult",6.83333333333333,12,0.102685050798258,0.809585903326818
"1997","5",NA,"Adult",0.666666666666667,1,0,0.00254415581158924
"2001","5",NA,"Adult",5.33333333333333,8,0.0098210922787194,0
"1989","50",NA,"Adult",5.85,12,0,0.497715300250962
"2011","5001","Male","Adult",11.6666666666667,22,0.000750560475310962,0.313629820937749
"2015","5001","Male","Adult",3.23333333333333,5,0,0.0395255515694121
"2016","5001","Male","Adult",6.4,11,0,0.0363286453320868
"2011","5002","FemaleJ","Adult",1.6547619047619,5,0.00684200615152847,0.00692488912926561
"2015","5002","FemaleJ","Adult",12.6145021645022,39,0.140336189631964,0.643752493614037
"2016","5002","FemaleJ","Adult",10.3333333333333,20,0,0.228307637232701
"2010","5003","Male","Adult",9.26475746475746,30,0.0651451722880294,0.457030598346452
"2011","5003","Male","Adult",6.31645021645022,23,0.00301299353461804,0.00965655425127685
"2015","5003","Male","Adult",1,1,0,0
"2016","5003","Male","Adult",14.7246031746032,41,0.000770905133321241,0.642238063778672
"2017","5003",NA,NA,5,5,0,0.274816363470408
"2019","5003","Male","Adult",9.35238095238095,15,0.000107096903435576,0.00332181926101573
"2023","5003","Male","Adult",12,13,0,1
"2011","5005",NA,"Adult",2,3,0.000125541397275752,0
"2011","5006",NA,"Adult",1.66666666666667,2,0,0
"2011","5007","FemaleJ","Adult",1.66666666666667,2,0,0
"2010","5009","FemaleJ","Adult",11.1142857142857,32,0.171350871350871,0.653497941945238
"2011","5009","FemaleJ","Adult",5.51428571428571,15,0.0167283911869939,0.00826131542578843
"2013","5009","FemaleJ","Adult",6.36825396825397,23,0.358105646630237,0.85770395706038
"1990","501",NA,"Adult",3.73333333333333,7,0.00192604006163328,0.0396352199266407
"2011","5011","FemaleJ","Adult",1.31904761904762,4,0.000219697445232565,0.0089136494521902
"2011","5015","FemaleJ","Adult",3.3,6,0.021718661728705,0.00946307838052525
"2011","5016","FemaleJ","Adult",3.15238095238095,8,0.00075324838365451,0.00957169445533062
"2011","5018","Male","Adult",6.06192973692974,26,0.0373694892557488,0.00442521591730862
"2015","5018","Male","Adult",2.9,4,0,0.0195230449254645
"2016","5018","Male","Adult",13.9357142857143,27,0.00740522401596227,0.30962970981646
"2019","5018","Male","Adult",15.7,29,0.0293586043972461,0.00316024572046529
"2010","5019","Male","Adult",7.16904761904762,14,0,0.574176114718846
"2011","5019","Male","Adult",8.50439837939838,37,0.275134433912916,0.0836394784622376
"2016","5019","Male","Adult",15.252380952381,24,0,0.344050115189147
"2019","5019","Male","Adult",6,9,0,0.00182421257950794
"2011","5021",NA,"Adult",4.43174603174603,13,0.00100433117820601,0.00308408004726935
"2011","5024","FemaleJ","Adult",8.33333333333333,14,0.000602028064208718,0.206632827149924
"2015","5024","FemaleJ","Adult",4.36031746031746,11,0.0310745592435733,0.143852751871819
"2016","5024","FemaleJ","Adult",27.3134920634921,62,0.07808188093423,0.899726561560097
"2010","5025","FemaleJ","Adult",4.46666666666667,8,0,0.371691481472781
"2011","5025","FemaleJ","Adult",8.16839826839827,22,0.00976712070805348,0.000820279890270578
"2015","5025","FemaleJ","Adult",7.61666666666667,15,0,0.387319466020262
"2016","5025","FemaleJ","Adult",11.6928571428571,31,0,0.236870620747245
"2019","5025","FemaleJ","Adult",3.5,5,0,0.000907553544940349
"2010","5026","FemaleJ","Adult",2,4,0.0462870462870463,0.00173899054280682
"2011","5026","FemaleJ","Adult",2.51118326118326,9,0,0.000425841027191918
"2011","5027","FemaleJ","Adult",6.51118326118326,19,0.00256941393091038,0.000521120679156329
"2013","5027","FemaleJ","Adult",0.535714285714286,2,0,0.0254135889070408
"2011","5028","FemaleJ","Adult",5.72247752247752,18,0.00742786600548198,0.00293471082960869
"2010","5029","FemaleJ","Adult",7.52950937950938,23,0.0462327355184498,0.438247223135343
"2011","5029","FemaleJ","Adult",8.02614052614052,24,0.0294771200803465,0.00159776598261086
"2015","5029","FemaleJ","Adult",8.11666666666667,15,0,0.406740574076839
"2016","5029","FemaleJ","Adult",12.9253968253968,35,0.000816252494104843,0.258315942893525
"2010","5031","Male","Adult",7.12130092130092,20,0.0566195709052852,0.227249259003922
"2011","5031","Male","Adult",7.60380175380176,32,0.0703031824744209,0.0108321802864024
"2010","5032","FemaleJ","Adult",8.8531746031746,26,0.0473213294641866,0.25854192086585
"2011","5032","FemaleJ","Adult",1.59126984126984,5,0,0.000289794331654709
"2010","5033","FemaleJ","Adult",7.19047619047619,17,0.000333000333000333,0.238631540747484
"2011","5033","FemaleJ","Adult",5.73661893661894,25,0.0450337915594334,0.0102108633855966
"2010","5035","Male","Adult",2.97936507936508,9,0.00024975024975025,0.113877250225815
"2011","5035","Male","Adult",6.33217893217893,21,0.0739811468704821,0.0602513649740565
"2013","5035","Male","Adult",3.23333333333333,6,0,0.349674479813638
"2015","5035","Male","Adult",7.38571428571429,15,0,0.274502837890259
"2016","5035","Male","Adult",4.4,8,0,0.0418694884320156
"2019","5035","Male","Adult",11.402380952381,20,0.0779005875102022,0.00315988658894096
"2010","5036","Male","Adult",7.86666666666667,17,0,0.244931898343195
"2011","5036","Male","Adult",5.57546897546898,18,6.27706986378758e-05,0.00155155500073247
"2013","5036","Male","Adult",2.53333333333333,4,0,0.1824269987824
"2015","5036","Male","Adult",7.71904761904762,15,0.000541711809317443,0.214080847398305
"2016","5036","Male","Adult",13.5746031746032,40,0.00480682024306185,0.603916025516705
"2019","5036","Male","Adult",13.2547619047619,25,0.161863877377382,0.00374968684779296
"2010","5039","Male","Adult",5.80714285714286,17,0.0724608724608724,0.186863769081037
"2011","5039","Male","Adult",4.83333333333333,10,0.000544012721528257,0.00682606261558024
"1990","504","Male","Adult",0.666666666666667,1,0,0.00617165760031532
"2011","5041","FemaleJ","Adult",5.32777777777778,14,0.00178582637624757,0.00714220322602769
"2011","5043","FemaleJ","Adult",2.61904761904762,4,0.0109221015629904,0.000661125155520291
"2010","5044","Male","Adult",5.85714285714286,19,0.111606250891965,0.205694206996893
"2011","5044","Male","Adult",5.79126984126984,13,0.00112045697068608,0.00814853764438842
"2011","5045",NA,"Adult",6.18333333333333,13,0.0012815684305233,0.00800928748024267
"2011","5047",NA,"Adult",3.08571428571429,5,0,0.00609304002173203
"2011","5049","Male","Adult",4.3513653013653,18,0.0689107191429707,0.00547261260512464
"2011","5052","FemaleJ","Adult",6.92720057720058,23,0.0121011445190718,0.00104330542298458
"2011","5053","FemaleJ","Adult",4.43571428571429,12,0,0.000390455199619332
"2011","5059","Male","Adult",6.5517316017316,22,0.000277237252317285,0.00175592253946699
"2015","5059","Male","Adult",13.1976190476191,34,0.0298138481237073,0.581706696176126
"2016","5059","Male","Adult",9.23333333333333,16,0,0.250349670116215
"2019","5059","Male","Adult",8.35238095238095,13,3.08192527872162e-05,0.0029855485645224
"2023","5059","Male","Adult",10,11,0,0.843452328814034
"1993","506","FemaleJ","Adult",3.73333333333333,5,0,0.0986662043411957
"2011","5061","Male","Adult",9.11305916305916,27,0.00162157638147846,0.011529759883557
"2015","5061","Male","Adult",16.87113997114,56,0.324074986046817,0.87110474534003
"2016","5061","Male","Adult",19.2952380952381,37,0,0.954247890426902
"2011","5063","Male","Adult",20.9555555555556,29,0,0.802173518517177
"2011","5064","FemaleJ","Adult",1.73333333333333,3,0,6.77811875878377e-05
"2016","5064","FemaleJ","Adult",9.6031746031746,31,0.000695326198681903,0.211403727613555
"2021","5064","FemaleJ","Adult",4.53571428571429,6,0,0.116450508320289
"2023","5064","FemaleJ","Adult",4.7452380952381,10,1.94069243906226e-05,0.0364170809635327
"2011","5065",NA,"Adult",15.7962481962482,48,0.149404724541251,0.380250537169365
"2011","5066","Male","Adult",18.4,25,0,0.749778693132812
"2010","5067","Male","Adult",7.695337995338,25,0.096986346986347,0.400418271776362
"2011","5067","Male","Adult",4.26825396825397,13,0,0.0088393457543392
"2016","5067","Male","Adult",12.4063492063492,39,0.000226736803918012,0.496025191592741
"2017","5067","Male","Adult",11,11,0.0199478723841542,0.741162138091566
"2019","5067","Male","Adult",8.35238095238095,13,3.08192527872162e-05,0.00298554856452236
"2023","5067","Male","Adult",12,13,0,1
"2011","5068","Male","Adult",8.65312465312465,31,0.00737555708995041,0.0159006790556361
"2015","5068","Male","Adult",9.12554112554113,23,0.0412193440362454,0.330633029771607
"2016","5068","Male","Adult",10.6690476190476,25,0.0271630691093778,0.0457864522028735
"2019","5068","Male","Adult",6.5047619047619,12,0.00106788710907704,0.00932387817764589
"2021","5068","Male","Adult",1.4,3,0,0.0741224626912094
"2023","5068","Male","Adult",3.66666666666667,4,0,0.000760946386034243
"2010","5069",NA,"Adult",11.4936507936508,24,0.0190920190920191,0.864773969407261
"2011","5069",NA,"Adult",8.13104673104673,28,0.0305023748247651,0.00218284761564683
"1993","507","FemaleJ","Adult",1.68571428571429,4,0.0377358490566038,0.0181133377389265
"1996","507","FemaleJ","Adult",1.00793650793651,3,0.0125786163522013,0.00364458268947886
"1997","507","FemaleJ","Adult",4.86666666666667,9,0.0002210433244916,0.829353273074652
"2001","507","FemaleJ","Adult",9.66666666666667,11,0.00361581920903955,0
"2011","5071","Male","Adult",11.6530858030858,41,0.0688992111815538,0.0109958061923245
"2015","5071","Male","Adult",3.23333333333333,5,0,0.0395255515694122
"2016","5071","Male","Adult",21.0587301587302,50,0,0.843239529229903
"2017","5071","Male","Adult",3,3,0,0.0419559765770708
"2010","5075","Male","Adult",6.0952380952381,15,0.013958263958264,0.160390164700234
"2011","5075","Male","Adult",13.1141802641803,47,0.152830958508568,0.0086055590164563
"2015","5075","Male","Adult",6.41904761904762,9,0,0.2464271096786
"2016","5075","Male","Adult",14.5305916305916,49,0.0357184965406442,0.576756850669877
"2010","5078","FemaleJ","Adult",7.5515873015873,21,0.0075979575979576,0.551875034296335
"2013","5078","FemaleJ","Adult",2.3547619047619,6,0.0245901639344262,0.0791057204296448
"2015","5078","FemaleJ","Adult",7.52222222222222,21,0.00458321021701303,0.51300521060528
"2016","5078","FemaleJ","Adult",18.2857142857143,53,0.000521494649011428,0.709506420285223
"2019","5078","FemaleJ","Adult",5.75238095238095,11,0.0184973302822273,0.00731181691091692
"2021","5078","FemaleJ","Adult",4.53571428571429,6,0,0.116450508320289
"2023","5078","FemaleJ","Adult",5.43333333333333,9,0,0.0253439979146182
"2011","5079","FemaleJ","Adult",6.25634920634921,19,0.00311238047412801,0.000877181030300615
"1990","508",NA,"Adult",4.56666666666667,7,0.0196777092963534,0.0167341494731841
"1994","508",NA,"Adult",3.4,4,0,0.180332768760733
"2010","5080","FemaleJ","Adult",8.7515873015873,24,0.017005217005217,0.626707556951915
"2011","5080","FemaleJ","Adult",1.66666666666667,2,0,5.22510456644293e-05
"2013","5080","FemaleJ","Adult",3.37619047619048,8,0.042896174863388,0.372230988056375
"2015","5080","FemaleJ","Adult",5.11666666666667,13,0.00224892478413605,0.301790943752326
"2016","5080","FemaleJ","Adult",16.9555555555556,48,0.000521494649011427,0.678481999426004
"2019","5080","FemaleJ","Adult",5.75238095238095,11,0.0184973302822273,0.00731181691091697
"2023","5080","FemaleJ","Adult",6.13333333333333,9,0,0.0255941517562034
"2011","5081","FemaleJ","Adult",3.88095238095238,11,0.00154311300818111,0.00466460156733753
"2010","5088","FemaleJ","Adult",12.8055555555556,22,0,1
"2011","5088","FemaleJ","Adult",4.54603174603175,12,0,0.000495311031597135
"1990","509","Male","Adult",4.56666666666667,7,0.0196777092963534,0.0167341494731842
"1997","509","Male","Adult",2.66666666666667,3,0,0.00928014046071179
"2011","5090","FemaleJ","Juvenile",3.93968253968254,9,0,0.000370503069129703
"2011","5091","FemaleJ","Adult",5.77070707070707,15,0.00127633753897014,0.000738885362135914
"2016","5091","FemaleJ","Adult",3.83333333333333,5,0,0.0200997517827828
"2010","5092","FemaleJ","Adult",1.66666666666667,2,0,0.0282709504181421
"2011","5092","FemaleJ","Adult",4.88501498501499,17,0.00668507940493378,0.000655358002496099
"2015","5092","FemaleJ","Adult",5,5,0,0.103067687607099
"2019","5092","FemaleJ","Adult",5.8,9,0.000406814136791253,0.00132916854897502
"2011","5099","FemaleJ","Adult",4.51284271284271,14,0.00161111459837215,0.00237086669704224
"1989","51","FemaleJ","Juvenile",2.33333333333333,4,0,0.159485791744983
"1990","51","FemaleJ","Adult",6.34523809523809,13,0.0100796096558808,0.599785442633507
"1990","510",NA,"Adult",1.73333333333333,3,0,0.0239103285776702
"2011","5103","FemaleJ","Juvenile",3.70952380952381,11,0,0.001400768552671
"2010","5104","Male","Adult",2.16666666666667,3,0,0.000138644439087865
"2011","5104","Male","Adult",3.56587301587302,10,0,0.00512379139990709
"2013","5104","Male","Adult",2.13809523809524,5,0,0.165157513263485
"2015","5104","Male","Adult",8.35238095238095,14,0,0.402685384155868
"2016","5104","Male","Adult",7.23888888888889,24,0,0.105422143740124
"2010","5106","FemaleJ","Adult",9.93888888888889,20,0,0.813232582550432
"2011","5106","FemaleJ","Adult",7.31666666666667,19,0.00449333584416128,0.000763461301936401
"2011","5108","FemaleJ","Adult",21.0714285714286,38,0.00712706326446832,0.543848935500596
"2016","5108","FemaleJ","Adult",12.7857142857143,20,0,0.271393773994342
"2021","5108","FemaleJ","Adult",4.84920634920635,12,0,0.147439459315261
"2023","5108","FemaleJ","Adult",5.46666666666667,10,0,0.00614096067575225
"2010","5109",NA,"Adult",0.666666666666667,1,0,0.038097139200537
"2011","5109",NA,"Adult",32.9047619047619,50,0.00675230480955169,1
"2015","5109",NA,"Adult",5.74126984126984,15,0.0199448438885059,0.156739163676487
"2019","5109",NA,"Adult",4.16666666666667,6,0,0.000472175698349137
"2021","5109",NA,"Adult",7.75940170940171,21,0.0156427915518825,0.513749528984271
"2023","5109",NA,"Adult",3.66666666666667,4,0,0.000760946386034259
"2011","5110",NA,"Adult",12.2380952380952,20,0.000123121391403357,0.393399110218749
"2010","5111","Male","Adult",0.666666666666667,1,0,0.0171553693744679
"2011","5111","Male","Adult",23.9,38,0.00165361232620036,0.808947973474582
"2015","5111","Male","Adult",3.81666666666667,10,0,0.234565802986547
"2016","5111","Male","Adult",4.45238095238095,8,0,0.042735757897489
"2019","5111","Male","Adult",7.66666666666667,8,0,0.000169490115990595
"2021","5111","Male","Adult",3.24444444444444,9,0,0.210849029064947
"2010","5112","FemaleJ","Adult",5.89047619047619,13,0,0.111490705270484
"2011","5112","FemaleJ","Adult",24.852380952381,37,0.000946594363517344,0.87624513616557
"2016","5112","FemaleJ","Adult",3.5,5,0,0.00640712354070183
"2019","5112","FemaleJ","Adult",5.15238095238095,11,0.00430968726163234,0.0159290522124328
"2010","5113","FemaleJ","Adult",5.648556998557,16,0.000111000111000111,0.154917503322602
"2011","5113","FemaleJ","Adult",27.4380952380952,42,0.00117991703579551,0.80099724042703
"2011","5114","Male","Adult",22.7857142857143,36,0.000812906849878791,0.835275837319959
"2015","5114","Male","Adult",7.57142857142857,12,0,0.207434359066012
"2016","5114","Male","Adult",3.73333333333333,6,0,0.0288264867239807
"2019","5114","Male","Adult",5,8,0,0.000851433829626892
"2021","5114","Male","Adult",7.13095238095238,17,0,0.438322538981305
"2023","5114","Male","Adult",1.66666666666667,2,0,3.92522289801361e-05
"2011","5115","FemaleJ","Adult",15,21,0,0.457599301212181
"2011","5116","FemaleJ","Adult",15,22,0,0.495526689724398
"2011","5117",NA,"Adult",24.652380952381,38,0.0008073469155636,0.822626401737292
